track_id,gt_label,max_extent,coverage,unobs_frac,asset_shape_cd,asset_unobs_recon,cluster_unobs_recon,asset_better,n_clip
0,toilet,1.165,0.521,0.479,0.0844,0.0687,0.0972,True,20810
4,painting,0.842,0.884,0.116,0.1173,0.0751,0.0762,True,3735
